,rho,p,adjusted_p,class
Nfu_g_1_013465,-0.780542217849972,4.17153857510283e-06,9.31549661534788e-05,Young-Biased
Nfu_g_1_013474,-0.600115373522843,0.00151763370081223,0.00803810798266734,Young-Biased
Nfu_g_1_013504,-0.502057305953751,0.0105481500555574,0.0364153578693772,Young-Biased
Nfu_g_1_013565,-0.768775249741681,7.14246811554102e-06,0.000139679627940018,Young-Biased
Nfu_g_1_013583,-0.674639504875353,0.000216614481702267,0.00185149360868791,Young-Biased
Nfu_g_1_013612,-0.694251118389172,0.000118214993862071,0.00115364337021893,Young-Biased
Nfu_g_1_013619,-0.651105568658771,0.000423546815197896,0.0030630683243524,Young-Biased
Nfu_g_1_013620,-0.52166891946757,0.00748405266116143,0.0278127369323147,Young-Biased
Nfu_g_1_013646,-0.768775249741681,7.14246811554102e-06,0.000139679627940018,Young-Biased
Nfu_g_1_013662,-0.651105568658771,0.000423546815197896,0.0030630683243524,Young-Biased
Nfu_g_1_013670,-0.627571632442189,0.000784665274296931,0.00485943547448724,Young-Biased
Nfu_g_1_013686,-0.572659114603497,0.00277411020036013,0.0128170096162958,Young-Biased
Nfu_g_1_013702,-0.745241313525099,1.9181100559793e-05,0.00029079604289044,Young-Biased
Nfu_g_1_013729,-0.631493955144953,0.000710487383607643,0.00451280103040986,Young-Biased
Nfu_g_1_013736,-0.784464540552736,3.46173909552106e-06,8.31068840970748e-05,Young-Biased
Nfu_g_1_013744,-0.721707377308517,4.66106725506193e-05,0.000564969215573832,Young-Biased
Nfu_g_1_013758,-0.611882341631134,0.00115234937725539,0.00651770911322715,Young-Biased
Nfu_g_1_013760,-0.549125178386915,0.00447062450416546,0.0186558257402359,Young-Biased
Nfu_g_1_013857,-0.75700828163339,1.18658645093926e-05,0.000201455559264774,Young-Biased
Nfu_g_1_013890,-0.796231508661027,1.93202745706439e-06,5.30638566116169e-05,Young-Biased
Nfu_g_1_013901,-0.586234793301039,0.00207237387300642,0.0103828130120559,Young-Biased
Nfu_g_1_013909,-0.52166891946757,0.00748405266116143,0.0278127369323147,Young-Biased
Nfu_g_1_013913,-0.745241313525099,1.9181100559793e-05,0.00029079604289044,Young-Biased
Nfu_g_1_013985,-0.949202094068811,4.87179294338377e-13,3.71462876296428e-09,Young-Biased
Nfu_g_1_013988,-0.702636461421079,8.99400847663287e-05,0.00094274611659838,Young-Biased
Nfu_g_1_013994,-0.844599938789824,1.10288179734712e-07,8.66250868818876e-06,Young-Biased
Nfu_g_1_014007,-0.706018086497463,8.0341931058616e-05,0.000851968178017302,Young-Biased
Nfu_g_1_014043,-0.537358210278624,0.00560441418375144,0.0222895173012016,Young-Biased
Nfu_g_1_014109,-0.619726987036662,0.000953310684604121,0.00563294126212745,Young-Biased
Nfu_g_1_014145,-0.643260923253244,0.000523139043778044,0.0036045334392351,Young-Biased
Nfu_g_1_014177,-0.93743512596052,5.04618450411494e-12,8.33881989304994e-09,Young-Biased
Nfu_g_1_014218,-0.776619895147209,5.00825051194598e-06,0.000108184757790729,Young-Biased
Nfu_g_1_014245,-0.851144026499719,6.95562906030848e-08,5.84449679092869e-06,Young-Biased
Nfu_g_1_014256,-0.662872536767062,0.000305084210203578,0.00239881835382115,Young-Biased
Nfu_g_1_014277,-0.658950214064298,0.000340868912191316,0.00260981873697057,Young-Biased
Nfu_g_1_014287,-0.8315324129859,2.60810856771941e-07,1.45277508140101e-05,Young-Biased
Nfu_g_1_014342,-0.776619895147209,5.00825051194598e-06,0.000108184757790729,Young-Biased
Nfu_g_1_014343,-0.580503760009025,0.00234747104401285,0.0113151071470041,Young-Biased
Nfu_g_1_014349,-0.784464540552736,3.46173909552106e-06,8.31068840970748e-05,Young-Biased
Nfu_g_1_014387,-0.604037696225607,0.00138617552898671,0.00747358910815836,Young-Biased
Nfu_g_1_014411,-0.623649309739425,0.000865446019502541,0.00525146712568402,Young-Biased
Nfu_g_1_014414,-0.537358210278624,0.00560441418375144,0.0222895173012016,Young-Biased
Nfu_g_1_014417,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_014418,-0.843299381094191,1.20567443163898e-07,8.66250868818876e-06,Young-Biased
Nfu_g_1_014420,-0.63933860055048,0.000580143072376225,0.00389974139837985,Young-Biased
Nfu_g_1_014435,-0.678561827578117,0.000192595074560916,0.0016854193859413,Young-Biased
Nfu_g_1_014455,-0.890367253527355,2.523159150319e-09,6.76138458794943e-07,Young-Biased
Nfu_g_1_014459,-0.823687767580373,4.2254232804637e-07,1.93064847123495e-05,Young-Biased
Nfu_g_1_014466,-0.619726987036662,0.000953310684604121,0.00563294126212745,Young-Biased
Nfu_g_1_014475,-0.647183245956007,0.000471060895674947,0.00330542730404607,Young-Biased
Nfu_g_1_014481,-0.717785054605754,5.3585446502046e-05,0.000630248756901295,Young-Biased
Nfu_g_1_014497,-0.622124392456945,0.000898736972854817,0.00545013889043151,Young-Biased
Nfu_g_1_014523,-0.502057305953751,0.0105481500555574,0.0364153578693772,Young-Biased
Nfu_g_1_014554,-0.678561827578117,0.000192595074560916,0.0016854193859413,Young-Biased
Nfu_g_1_014557,-0.611882341631134,0.00115234937725539,0.00651770911322715,Young-Biased
Nfu_g_1_014579,-0.792309185958263,2.35622344229056e-06,6.22985478141625e-05,Young-Biased
Nfu_g_1_014590,-0.600115373522843,0.00151763370081223,0.00803810798266734,Young-Biased
Nfu_g_1_014614,-0.580503760009025,0.00234747104401285,0.0113151071470041,Young-Biased
Nfu_g_1_014624,-0.815843122174846,6.69043138343678e-07,2.58115280804577e-05,Young-Biased
Nfu_g_1_014631,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_014640,-0.8315324129859,2.60810856771941e-07,1.45277508140101e-05,Young-Biased
Nfu_g_1_014653,-0.537358210278624,0.00560441418375144,0.0222895173012016,Young-Biased
Nfu_g_1_014657,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_014685,-0.511874500122803,0.00890513762581478,0.0320139374764154,Young-Biased
Nfu_g_1_014694,-0.557076964280842,0.00381959657889178,0.0165587536528298,Young-Biased
Nfu_g_1_014707,-0.7883868632555,2.86168407715918e-06,7.20142071701352e-05,Young-Biased
Nfu_g_1_014715,-0.658950214064298,0.000340868912191316,0.00260981873697057,Young-Biased
Nfu_g_1_014719,-0.658950214064298,0.000340868912191316,0.00260981873697057,Young-Biased
Nfu_g_1_014747,-0.768775249741681,7.14246811554102e-06,0.000139679627940018,Young-Biased
Nfu_g_1_014751,-0.847221703796955,9.1925830147156e-08,7.29155684727258e-06,Young-Biased
Nfu_g_1_014773,-0.666794859469826,0.000272620134635239,0.00220835672786634,Young-Biased
Nfu_g_1_014844,-0.890367253527355,2.523159150319e-09,6.76138458794943e-07,Young-Biased
Nfu_g_1_014848,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_014868,-0.513824274062042,0.00860563584666902,0.0309484510046149,Young-Biased
Nfu_g_1_014871,-0.913901189743938,1.76454075780009e-10,9.20811663873045e-08,Young-Biased
Nfu_g_1_014901,-0.505979628656515,0.00986389635924509,0.034509715032433,Young-Biased
Nfu_g_1_014971,-0.662872536767062,0.000305084210203578,0.00239881835382115,Young-Biased
Nfu_g_1_014989,-0.772697572444445,5.99127391968594e-06,0.00012324373633545,Young-Biased
Nfu_g_1_014993,-0.525591242170333,0.00697080312704994,0.0263598447767735,Young-Biased
Nfu_g_1_014998,-0.572659114603497,0.00277411020036013,0.0128170096162958,Young-Biased
Nfu_g_1_015015,-0.706018086497463,8.0341931058616e-05,0.000851968178017302,Young-Biased
Nfu_g_1_015021,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_015025,-0.686406472983644,0.000151445884441612,0.00139812471530595,Young-Biased
Nfu_g_1_015040,-0.823687767580373,4.2254232804637e-07,1.93064847123495e-05,Young-Biased
Nfu_g_1_015049,-0.556969823792443,0.00382780265983718,0.0165587536528298,Young-Biased
Nfu_g_1_015058,-0.729552022714045,3.50191356928474e-05,0.000452102513534615,Young-Biased
Nfu_g_1_015076,-0.674639504875353,0.000216614481702267,0.00185149360868791,Young-Biased
Nfu_g_1_015078,-0.737396668119572,2.60527164349413e-05,0.000362798712714108,Young-Biased
Nfu_g_1_015084,-0.69438466674443,0.000117709745108358,0.00115364337021893,Young-Biased
Nfu_g_1_015099,-0.823687767580373,4.2254232804637e-07,1.93064847123495e-05,Young-Biased
Nfu_g_1_015107,-0.619726987036662,0.000953310684604121,0.00563294126212745,Young-Biased
Nfu_g_1_015109,-0.623649309739425,0.000865446019502541,0.00525146712568402,Young-Biased
Nfu_g_1_015127,-0.729552022714045,3.50191356928474e-05,0.000452102513534615,Young-Biased
Nfu_g_1_015133,-0.532299358738291,0.00616133177172036,0.0241270160018196,Young-Biased
Nfu_g_1_015173,-0.819765444877609,5.33154558119886e-07,2.23047571466611e-05,Young-Biased
Nfu_g_1_015179,-0.690328795686408,0.000133928965511685,0.0012670855849698,Young-Biased
Nfu_g_1_015183,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_015203,-0.706018086497463,8.0341931058616e-05,0.000851968178017302,Young-Biased
Nfu_g_1_015204,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_015207,-0.63933860055048,0.000580143072376225,0.00389974139837985,Young-Biased
Nfu_g_1_015216,-0.580503760009025,0.00234747104401285,0.0113151071470041,Young-Biased
Nfu_g_1_015245,-0.651105568658771,0.000423546815197896,0.0030630683243524,Young-Biased
Nfu_g_1_015250,-0.68248415028088,0.000170939062580016,0.00153659184540423,Young-Biased
Nfu_g_1_015256,-0.804076154066555,1.28213005182579e-06,3.89948449811438e-05,Young-Biased
Nfu_g_1_015298,-0.811920799472082,8.35166155631541e-07,2.98941243071728e-05,Young-Biased
Nfu_g_1_015324,-0.592270728117316,0.00181290659433958,0.00923688020702824,Young-Biased
Nfu_g_1_015329,-0.772697572444445,5.99127391968594e-06,0.00012324373633545,Young-Biased
Nfu_g_1_015333,-0.572659114603497,0.00277411020036013,0.0128170096162958,Young-Biased
Nfu_g_1_015336,-0.709940409200226,7.03476526043794e-05,0.000778456445951363,Young-Biased
Nfu_g_1_015351,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_015370,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_015397,-0.576581437306261,0.00255320610471823,0.0120490426122233,Young-Biased
Nfu_g_1_015411,-0.600115373522843,0.00151763370081223,0.00803810798266734,Young-Biased
Nfu_g_1_015419,-0.611882341631134,0.00115234937725539,0.00651770911322715,Young-Biased
Nfu_g_1_015431,-0.780542217849972,4.17153857510283e-06,9.31549661534788e-05,Young-Biased
Nfu_g_1_015453,-0.596193050820079,0.001659649132134,0.00864255312243099,Young-Biased
Nfu_g_1_015488,-0.502153883295407,0.0105308416884197,0.0364153578693772,Young-Biased
Nfu_g_1_015492,-0.686406472983644,0.000151445884441612,0.00139812471530595,Young-Biased
Nfu_g_1_015524,-0.741318990822336,2.23844262336007e-05,0.000324476003079171,Young-Biased
Nfu_g_1_015533,-0.513824274062042,0.00860563584666902,0.0309484510046149,Young-Biased
Nfu_g_1_015597,-0.784464540552736,3.46173909552106e-06,8.31068840970748e-05,Young-Biased
Nfu_g_1_015623,-0.545202855684152,0.00482478416480446,0.0197269010284686,Young-Biased
Nfu_g_1_015667,-0.723252937888661,4.40905874062447e-05,0.000547131632206403,Young-Biased
Nfu_g_1_015669,-0.63933860055048,0.000580143072376225,0.00389974139837985,Young-Biased
Nfu_g_1_015677,-0.760930604336154,1.00506018379606e-05,0.000178587306851936,Young-Biased
Nfu_g_1_015679,-0.509901951359279,0.00921691803043164,0.0327078533542339,Young-Biased
Nfu_g_1_015705,-0.580503760009025,0.00234747104401285,0.0113151071470041,Young-Biased
Nfu_g_1_015738,-0.556969823792443,0.00382780265983718,0.0165587536528298,Young-Biased
Nfu_g_1_015743,-0.772697572444445,5.99127391968594e-06,0.00012324373633545,Young-Biased
Nfu_g_1_015781,-0.623649309739425,0.000865446019502541,0.00525146712568402,Young-Biased
Nfu_g_1_015808,-0.655027891361535,0.000380256222132649,0.00283051084267659,Young-Biased
Nfu_g_1_015814,-0.851144026499719,6.95562906030848e-08,5.84449679092869e-06,Young-Biased
Nfu_g_1_015822,-0.75700828163339,1.18658645093926e-05,0.000201455559264774,Young-Biased
Nfu_g_1_015859,-0.721707377308517,4.66106725506193e-05,0.000564969215573832,Young-Biased
Nfu_g_1_015884,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_015930,-0.628108707108256,0.000774128570197203,0.00485943547448724,Young-Biased
Nfu_g_1_015948,-0.741318990822336,2.23844262336007e-05,0.000324476003079171,Young-Biased
Nfu_g_1_015971,-0.509901951359279,0.00921691803043164,0.0327078533542339,Young-Biased
Nfu_g_1_016016,-0.71386273190299,6.14647604952536e-05,0.000702910150300391,Young-Biased
Nfu_g_1_016021,-0.52166891946757,0.00748405266116143,0.0278127369323147,Young-Biased
Nfu_g_1_016023,-0.592270728117316,0.00181290659433958,0.00923688020702824,Young-Biased
Nfu_g_1_016036,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_016064,-0.562253530231749,0.00344046406721239,0.0154284039920447,Young-Biased
Nfu_g_1_016068,-0.647183245956007,0.000471060895674947,0.00330542730404607,Young-Biased
Nfu_g_1_016079,-0.835454735688664,2.03015145592454e-07,1.21258745093327e-05,Young-Biased
Nfu_g_1_016088,-0.549125178386915,0.00447062450416546,0.0186558257402359,Young-Biased
Nfu_g_1_016091,-0.666794859469826,0.000272620134635239,0.00220835672786634,Young-Biased
Nfu_g_1_016096,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_016102,-0.768775249741681,7.14246811554102e-06,0.000139679627940018,Young-Biased
Nfu_g_1_016105,-0.702095763794699,9.15647514154552e-05,0.00094274611659838,Young-Biased
Nfu_g_1_016106,-0.502057305953751,0.0105481500555574,0.0364153578693772,Young-Biased
Nfu_g_1_016120,-0.666794859469826,0.000272620134635239,0.00220835672786634,Young-Biased
Nfu_g_1_016121,-0.631493955144953,0.000710487383607643,0.00451280103040986,Young-Biased
Nfu_g_1_016130,-0.690328795686408,0.000133928965511685,0.0012670855849698,Young-Biased
Nfu_g_1_016145,-0.560892146495206,0.00353693583478439,0.0156277713020888,Young-Biased
Nfu_g_1_016147,-0.52166891946757,0.00748405266116143,0.0278127369323147,Young-Biased
Nfu_g_1_016155,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_016185,-0.702095763794699,9.15647514154552e-05,0.00094274611659838,Young-Biased
Nfu_g_1_016190,-0.823687767580373,4.2254232804637e-07,1.93064847123495e-05,Young-Biased
Nfu_g_1_016216,-0.541280532981388,0.00520231296397148,0.0209934607398361,Young-Biased
Nfu_g_1_016217,-0.698173441091935,0.000104143215782635,0.00103881286165475,Young-Biased
Nfu_g_1_016219,-0.584426082711788,0.00215604995284382,0.0106301518062886,Young-Biased
Nfu_g_1_016231,-0.56481446919797,0.00326502791445584,0.0146483039691537,Young-Biased
Nfu_g_1_016245,-0.666794859469826,0.000272620134635239,0.00220835672786634,Young-Biased
Nfu_g_1_016258,-0.90605654433841,4.62393689144011e-10,2.08392428539221e-07,Young-Biased
Nfu_g_1_016274,-0.525591242170333,0.00697080312704994,0.0263598447767735,Young-Biased
Nfu_g_1_016281,-0.596193050820079,0.001659649132134,0.00864255312243099,Young-Biased
Nfu_g_1_016286,-0.655027891361535,0.000380256222132649,0.00283051084267659,Young-Biased
Nfu_g_1_016337,-0.784464540552736,3.46173909552106e-06,8.31068840970748e-05,Young-Biased
Nfu_g_1_016382,-0.945279771366047,1.12394213705425e-12,3.71462876296428e-09,Young-Biased
Nfu_g_1_016392,-0.772697572444445,5.99127391968594e-06,0.00012324373633545,Young-Biased
Nfu_g_1_016415,-0.706018086497463,8.0341931058616e-05,0.000851968178017302,Young-Biased
Nfu_g_1_016418,-0.686406472983644,0.000151445884441612,0.00139812471530595,Young-Biased
Nfu_g_1_016464,-0.52166891946757,0.00748405266116143,0.0278127369323147,Young-Biased
Nfu_g_1_016505,-0.634676824702676,0.000654832296305265,0.0042602770458443,Young-Biased
Nfu_g_1_016527,-0.768775249741681,7.14246811554102e-06,0.000139679627940018,Young-Biased
Nfu_g_1_016547,-0.627571632442189,0.000784665274296931,0.00485943547448724,Young-Biased
Nfu_g_1_016560,-0.588348405414552,0.00197812334892898,0.00992565435457028,Young-Biased
Nfu_g_1_016590,-0.619726987036662,0.000953310684604121,0.00563294126212745,Young-Biased
Nfu_g_1_016593,-0.537358210278624,0.00560441418375144,0.0222895173012016,Young-Biased
Nfu_g_1_016604,-0.851144026499719,6.95562906030848e-08,5.84449679092869e-06,Young-Biased
Nfu_g_1_016616,-0.513824274062042,0.00860563584666902,0.0309484510046149,Young-Biased
Nfu_g_1_016659,-0.63933860055048,0.000580143072376225,0.00389974139837985,Young-Biased
Nfu_g_1_016662,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_016678,-0.580615427560314,0.00234182734425459,0.0113151071470041,Young-Biased
Nfu_g_1_016684,-0.674639504875353,0.000216614481702267,0.00185149360868791,Young-Biased
Nfu_g_1_016719,-0.647183245956007,0.000471060895674947,0.00330542730404607,Young-Biased
Nfu_g_1_016729,-0.56481446919797,0.00326502791445584,0.0146483039691537,Young-Biased
Nfu_g_1_016748,-0.592270728117316,0.00181290659433958,0.00923688020702824,Young-Biased
Nfu_g_1_016753,-0.568736791900734,0.003011074691176,0.0136760446921714,Young-Biased
Nfu_g_1_016754,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_016766,-0.553047501089679,0.0041386714192597,0.0176040013393221,Young-Biased
Nfu_g_1_016797,-0.529513564873097,0.00648735270484073,0.0249891616427723,Young-Biased
Nfu_g_1_016831,-0.709940409200226,7.03476526043794e-05,0.000778456445951363,Young-Biased
Nfu_g_1_016841,-0.615804664333898,0.00104876682722994,0.00607035790542024,Young-Biased
Nfu_g_1_016870,-0.75700828163339,1.18658645093926e-05,0.000201455559264774,Young-Biased
Nfu_g_1_016924,-0.537358210278624,0.00560441418375144,0.0222895173012016,Young-Biased
Nfu_g_1_016926,-0.843299381094191,1.20567443163898e-07,8.66250868818876e-06,Young-Biased
Nfu_g_1_016928,-0.86291099460801,2.86647801808048e-08,3.38346780348428e-06,Young-Biased
Nfu_g_1_016931,-0.674639504875353,0.000216614481702267,0.00185149360868791,Young-Biased
Nfu_g_1_016946,-0.674639504875353,0.000216614481702267,0.00185149360868791,Young-Biased
Nfu_g_1_016958,-0.525591242170333,0.00697080312704994,0.0263598447767735,Young-Biased
Nfu_g_1_016961,-0.807998476769318,1.03729654089856e-06,3.38315631677935e-05,Young-Biased
Nfu_g_1_017003,-0.556969823792443,0.00382780265983718,0.0165587536528298,Young-Biased
Nfu_g_1_017087,-0.513824274062042,0.00860563584666902,0.0309484510046149,Young-Biased
Nfu_g_1_017099,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_017112,-0.764852927038918,8.48639883991172e-06,0.000157866124761209,Young-Biased
Nfu_g_1_017152,-0.658950214064298,0.000340868912191316,0.00260981873697057,Young-Biased
Nfu_g_1_017157,-0.776619895147209,5.00825051194598e-06,0.000108184757790729,Young-Biased
Nfu_g_1_017165,-0.945279771366047,1.12394213705425e-12,3.71462876296428e-09,Young-Biased
Nfu_g_1_017168,-0.725629700011281,4.04496157488803e-05,0.00050257887236861,Young-Biased
Nfu_g_1_017198,-0.604037696225607,0.00138617552898671,0.00747358910815836,Young-Biased
Nfu_g_1_017206,-0.635416277847716,0.000642456892150571,0.00418250826373798,Young-Biased
Nfu_g_1_017211,-0.847221703796955,9.1925830147156e-08,7.29155684727258e-06,Young-Biased
Nfu_g_1_017220,-0.706018086497463,8.0341931058616e-05,0.000851968178017302,Young-Biased
Nfu_g_1_017238,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_017240,-0.596193050820079,0.001659649132134,0.00864255312243099,Young-Biased
Nfu_g_1_017274,-0.517746596764806,0.00802851249004288,0.0292980130065422,Young-Biased
Nfu_g_1_017279,-0.63933860055048,0.000580143072376225,0.00389974139837985,Young-Biased
Nfu_g_1_017287,-0.729552022714045,3.50191356928474e-05,0.000452102513534615,Young-Biased
Nfu_g_1_017309,-0.698173441091935,0.000104143215782635,0.00103881286165475,Young-Biased
Nfu_g_1_017311,-0.545307732641106,0.00481501566537587,0.0197269010284686,Young-Biased
Nfu_g_1_017329,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_017336,-0.694251118389172,0.000118214993862071,0.00115364337021893,Young-Biased
Nfu_g_1_017348,-0.604037696225607,0.00138617552898671,0.00747358910815836,Young-Biased
Nfu_g_1_017359,-0.647183245956007,0.000471060895674947,0.00330542730404607,Young-Biased
Nfu_g_1_017360,-0.811920799472082,8.35166155631541e-07,2.98941243071728e-05,Young-Biased
Nfu_g_1_017364,-0.631493955144953,0.000710487383607643,0.00451280103040986,Young-Biased
Nfu_g_1_017376,-0.749163636227863,1.63907977338068e-05,0.000258781464220854,Young-Biased
Nfu_g_1_017429,-0.635416277847716,0.000642456892150571,0.00418250826373798,Young-Biased
Nfu_g_1_017451,-0.56481446919797,0.00326502791445584,0.0146483039691537,Young-Biased
Nfu_g_1_017452,-0.741318990822336,2.23844262336007e-05,0.000324476003079171,Young-Biased
Nfu_g_1_017502,-0.753085958930627,1.39665262068447e-05,0.000230412824194453,Young-Biased
Nfu_g_1_017539,-0.525591242170333,0.00697080312704994,0.0263598447767735,Young-Biased
Nfu_g_1_017554,-0.733474345416808,3.02432640605156e-05,0.000405218869135151,Young-Biased
Nfu_g_1_017557,-0.52166891946757,0.00748405266116143,0.0278127369323147,Young-Biased
Nfu_g_1_017575,-0.611882341631134,0.00115234937725539,0.00651770911322715,Young-Biased
Nfu_g_1_017577,-0.725629700011281,4.04496157488803e-05,0.00050257887236861,Young-Biased
Nfu_g_1_017610,-0.575108685380424,0.00263432542689653,0.0124259451035581,Young-Biased
Nfu_g_1_017621,-0.776619895147209,5.00825051194598e-06,0.000108184757790729,Young-Biased
Nfu_g_1_017671,-0.86291099460801,2.86647801808048e-08,3.38346780348428e-06,Young-Biased
Nfu_g_1_017676,-0.658950214064298,0.000340868912191316,0.00260981873697057,Young-Biased
Nfu_g_1_017696,-0.898211898932883,1.11785330698186e-09,3.95839840668756e-07,Young-Biased
Nfu_g_1_017714,-0.706018086497463,8.0341931058616e-05,0.000851968178017302,Young-Biased
Nfu_g_1_017715,-0.709940409200226,7.03476526043794e-05,0.000778456445951363,Young-Biased
Nfu_g_1_017717,-0.878600285419064,7.67650776653566e-09,1.58567863552502e-06,Young-Biased
Nfu_g_1_017730,-0.584426082711788,0.00215604995284382,0.0106301518062886,Young-Biased
Nfu_g_1_017762,-0.717785054605754,5.3585446502046e-05,0.000630248756901295,Young-Biased
Nfu_g_1_017770,-0.725629700011281,4.04496157488803e-05,0.00050257887236861,Young-Biased
Nfu_g_1_017771,-0.619726987036662,0.000953310684604121,0.00563294126212745,Young-Biased
Nfu_g_1_017773,-0.572659114603497,0.00277411020036013,0.0128170096162958,Young-Biased
Nfu_g_1_017777,-0.811920799472082,8.35166155631541e-07,2.98941243071728e-05,Young-Biased
Nfu_g_1_017788,-0.764852927038918,8.48639883991172e-06,0.000157866124761209,Young-Biased
Nfu_g_1_017793,-0.772697572444445,5.99127391968594e-06,0.00012324373633545,Young-Biased
Nfu_g_1_017795,-0.537358210278624,0.00560441418375144,0.0222895173012016,Young-Biased
Nfu_g_1_017797,-0.709940409200226,7.03476526043794e-05,0.000778456445951363,Young-Biased
Nfu_g_1_017798,-0.796231508661027,1.93202745706439e-06,5.30638566116169e-05,Young-Biased
Nfu_g_1_017815,-0.623649309739425,0.000865446019502541,0.00525146712568402,Young-Biased
Nfu_g_1_017822,-0.592270728117316,0.00181290659433958,0.00923688020702824,Young-Biased
Nfu_g_1_017874,-0.647183245956007,0.000471060895674947,0.00330542730404607,Young-Biased
Nfu_g_1_017881,-0.592270728117316,0.00181290659433958,0.00923688020702824,Young-Biased
Nfu_g_1_017897,-0.729552022714045,3.50191356928474e-05,0.000452102513534615,Young-Biased
Nfu_g_1_017949,-0.619726987036662,0.000953310684604121,0.00563294126212745,Young-Biased
Nfu_g_1_017967,-0.584426082711788,0.00215604995284382,0.0106301518062886,Young-Biased
Nfu_g_1_017995,-0.505979628656515,0.00986389635924509,0.034509715032433,Young-Biased
Nfu_g_1_017997,-0.68248415028088,0.000170939062580016,0.00153659184540423,Young-Biased
Nfu_g_1_018041,-0.870755640013537,1.51531763877472e-08,2.46301219482812e-06,Young-Biased
Nfu_g_1_018056,-0.823687767580373,4.2254232804637e-07,1.93064847123495e-05,Young-Biased
Nfu_g_1_018114,-0.835454735688664,2.03015145592454e-07,1.21258745093327e-05,Young-Biased
Nfu_g_1_018151,-0.533435887575861,0.00603233218323052,0.0236312025273531,Young-Biased
Nfu_g_1_018163,-0.509901951359279,0.00921691803043164,0.0327078533542339,Young-Biased
Nfu_g_1_018193,-0.737396668119572,2.60527164349413e-05,0.000362798712714108,Young-Biased
Nfu_g_1_018195,-0.666794859469826,0.000272620134635239,0.00220835672786634,Young-Biased
Nfu_g_1_018199,-0.8315324129859,2.60810856771941e-07,1.45277508140101e-05,Young-Biased
Nfu_g_1_018207,-0.725629700011281,4.04496157488803e-05,0.00050257887236861,Young-Biased
Nfu_g_1_018215,-0.929590480554992,1.88791460306937e-11,1.55988944078607e-08,Young-Biased
Nfu_g_1_018232,-0.592270728117316,0.00181290659433958,0.00923688020702824,Young-Biased
Nfu_g_1_018249,-0.749163636227863,1.63907977338068e-05,0.000258781464220854,Young-Biased
Nfu_g_1_018260,-0.807998476769318,1.03729654089856e-06,3.38315631677935e-05,Young-Biased
Nfu_g_1_018263,-0.529513564873097,0.00648735270484073,0.0249891616427723,Young-Biased
Nfu_g_1_018283,-0.827610090283137,3.32965310364923e-07,1.67581271688742e-05,Young-Biased
Nfu_g_1_018322,-0.7883868632555,2.86168407715918e-06,7.20142071701352e-05,Young-Biased
Nfu_g_1_018334,-0.60796001892837,0.00126462151263413,0.00698147121256534,Young-Biased
Nfu_g_1_018349,-0.529513564873097,0.00648735270484073,0.0249891616427723,Young-Biased
Nfu_g_1_018361,-0.655027891361535,0.000380256222132649,0.00283051084267659,Young-Biased
Nfu_g_1_018365,-0.93743512596052,5.04618450411494e-12,8.33881989304994e-09,Young-Biased
Nfu_g_1_018393,-0.725629700011281,4.04496157488803e-05,0.00050257887236861,Young-Biased
Nfu_g_1_018441,-0.75700828163339,1.18658645093926e-05,0.000201455559264774,Young-Biased
Nfu_g_1_018484,-0.580503760009025,0.00234747104401285,0.0113151071470041,Young-Biased
Nfu_g_1_018501,-0.71386273190299,6.14647604952536e-05,0.000702910150300391,Young-Biased
Nfu_g_1_018504,-0.811920799472082,8.35166155631541e-07,2.98941243071728e-05,Young-Biased
Nfu_g_1_018514,-0.670717182172589,0.000243212574757196,0.00202303077073625,Young-Biased
Nfu_g_1_018518,-0.604037696225607,0.00138617552898671,0.00747358910815836,Young-Biased
Nfu_g_1_018520,-0.866833317310773,2.09460074886235e-08,2.80648194932029e-06,Young-Biased
Nfu_g_1_018539,-0.737396668119572,2.60527164349413e-05,0.000362798712714108,Young-Biased
Nfu_g_1_018548,-0.886444930824592,3.70565201596343e-09,8.96135115567743e-07,Young-Biased
