,rho,p,adjusted_p,class
ENSGALG00000032955,0.176504521624366,0.564052655135548,0.760889301242526,Not-significant
ENSGALG00000032957,0.0336199088808316,0.91317595855919,0.958546825982348,Not-significant
ENSGALG00000032974,0.560331814680526,0.0463970207035039,0.180879229754682,Not-significant
ENSGALG00000032992,-0.193314476064781,0.526871764086017,0.734265279747429,Not-significant
ENSGALG00000032993,0.392232270276368,0.184973692456554,0.410612443994281,Not-significant
ENSGALG00000032997,0.3193891343679,0.287453588231242,0.526152136006069,Not-significant
ENSGALG00000033002,-0.00560331814680526,0.985505462331102,0.991371029133732,Not-significant
ENSGALG00000033014,0.0280165907340263,0.927609161083973,0.963899111465784,Not-significant
ENSGALG00000033033,-0.00281718084909505,0.992712323331341,0.994835236002731,Not-significant
ENSGALG00000033039,0.218529407725405,0.473207708091897,0.694358205035071,Not-significant
ENSGALG00000033051,-0.523910246726292,0.0661046374158368,0.227467637415644,Not-significant
ENSGALG00000033054,-0.103661385715897,0.736112334968425,0.872282398011339,Not-significant
ENSGALG00000033062,-0.190512816991379,0.532993229423923,0.738766542827557,Not-significant
ENSGALG00000033063,0.204521112358392,0.502698301032988,0.714720271146423,Not-significant
ENSGALG00000033068,0.123272999229716,0.688259213450927,0.842193775782122,Not-significant
ENSGALG00000033074,0.375422315835952,0.206200610777494,0.436561940643969,Not-significant
ENSGALG00000033077,0.515505269506084,0.0713773801225296,0.238852238204724,Not-significant
ENSGALG00000033079,0.0784464540552736,0.798928084452603,0.903171839452181,Not-significant
ENSGALG00000033083,-0.218529407725405,0.473207708091897,0.694358205035071,Not-significant
ENSGALG00000033087,-0.238468813577778,0.432689472135775,0.659740475443708,Not-significant
ENSGALG00000033089,0.184909498844574,0.545327595498906,0.747096765700334,Not-significant
ENSGALG00000033091,-0.504298633212473,0.0788562829386176,0.253828046986127,Not-significant
ENSGALG00000033099,-0.333397429734913,0.265625627218473,0.504348970034937,Not-significant
ENSGALG00000033102,-0.252149316606237,0.405924180295924,0.63761553399071,Not-significant
ENSGALG00000033106,0.448265451744421,0.124472657234047,0.32887364414941,Not-significant
ENSGALG00000033110,0.165297885330755,0.589421903588688,0.776518651256185,Not-significant
ENSGALG00000033118,0.296975861780679,0.324456020854907,0.563999026125319,Not-significant
ENSGALG00000033120,-0.0784464540552736,0.798928084452603,0.903171839452181,Not-significant
ENSGALG00000033126,-0.100859726642495,0.743025058861409,0.875938759164228,Not-significant
ENSGALG00000033149,-0.582745087267747,0.0366101995724375,0.156376225700933,Not-significant
ENSGALG00000033157,-0.0308182498074289,0.920389753223159,0.961947565603061,Not-significant
ENSGALG00000033162,-0.59675338263476,0.0313135672576084,0.14139369087221,Not-significant
ENSGALG00000033171,-0.148487930890339,0.628290493466906,0.803632478894799,Not-significant
ENSGALG00000033178,0.2129260895786,0.48490500717958,0.703070662382851,Not-significant
ENSGALG00000033179,0.462273747111434,0.111729967407921,0.309341084159128,Not-significant
ENSGALG00000033186,0.554728496533721,0.0491114683074899,0.187339788481279,Not-significant
ENSGALG00000033195,0,1,1,Not-significant
ENSGALG00000033196,-0.495893655992265,0.0848110073588927,0.263648479582568,Not-significant
ENSGALG00000033198,-0.184909498844574,0.545327595498906,0.747096765700334,Not-significant
ENSGALG00000033199,-0.201719453284989,0.508694169392988,0.720355007083187,Not-significant
ENSGALG00000033203,-0.38382729305616,0.195406475238847,0.42325227463998,Not-significant
ENSGALG00000033204,0.0280165907340263,0.927609161083973,0.963899111465784,Not-significant
ENSGALG00000033207,0.190512816991379,0.532993229423923,0.738766542827557,Not-significant
ENSGALG00000033212,-0.226934384945613,0.455914809632723,0.678958939762111,Not-significant
ENSGALG00000033232,-0.417447201936992,0.155822481594526,0.374669683256176,Not-significant
