,rho,p,adjusted_p,class
FBgn0031392,-0.64371201954569,0.000919100671568302,0.0155277994410876,Young-Biased
FBgn0031398,-0.565160790536153,0.0049525210392414,0.0462629788893498,Young-Biased
FBgn0031417,-0.686048071544337,0.000301467314528457,0.00750570501886138,Young-Biased
FBgn0031419,-0.633000488317117,0.00118763065684277,0.0182348113525132,Young-Biased
FBgn0031420,-0.766129519300814,2.02707645925718e-05,0.00120580703869825,Young-Biased
FBgn0031483,-0.593724873812348,0.00281936587125623,0.0320819937744096,Young-Biased
FBgn0031495,-0.570261519692617,0.00449491896174519,0.043267950548427,Young-Biased
FBgn0031498,-0.548328384319824,0.00674825497431829,0.056523747820302,Young-Biased
FBgn0031575,-0.524354957284445,0.0102136382251759,0.0734701536052841,Young-Biased
FBgn0031603,-0.507522551068116,0.0134327919826543,0.086202426069566,Young-Biased
FBgn0031651,-0.599845748800105,0.00248184518599966,0.0293507739020484,Young-Biased
FBgn0031659,-0.522824738537506,0.0104770937156976,0.0743956032678629,Young-Biased
FBgn0031660,-0.593724873812348,0.00281936587125623,0.0320819937744096,Young-Biased
FBgn0031663,-0.579952905089897,0.00372272856325671,0.0384423966189108,Young-Biased
FBgn0031702,-0.542207509332067,0.00752275683298919,0.060756964535703,Young-Biased
FBgn0031713,-0.570261519692617,0.00449491896174519,0.043267950548427,Young-Biased
FBgn0031716,-0.513133353140226,0.0122786563305384,0.082807991844921,Young-Biased
FBgn0031723,-0.576149584723879,0.00401127675414154,0.0403728705933557,Young-Biased
FBgn0031753,-0.76102879014435,2.48077666664963e-05,0.00139231838454788,Young-Biased
FBgn0031763,-0.705940915254545,0.000167369675471092,0.00503833441251463,Young-Biased
FBgn0031765,-0.664114936171544,0.000548746666160291,0.0110126250134067,Young-Biased
FBgn0031791,-0.638101217473581,0.00105241374884263,0.0168623841629075,Young-Biased
FBgn0031800,-0.517213936465396,0.0114914188387446,0.0790552318172358,Young-Biased
FBgn0031808,-0.592194655065409,0.00290955321733238,0.0326224623713091,Young-Biased
FBgn0031815,-0.806935352552522,3.28829384939366e-06,0.000379836175579961,Young-Biased
FBgn0031858,-0.529455686440909,0.00937455720885344,0.0691878538727712,Young-Biased
FBgn0031895,-0.659524279930727,0.000618308501568767,0.0121149440918819,Young-Biased
FBgn0031942,-0.878855633658657,3.44269124723746e-08,2.0117467558857e-05,Young-Biased
FBgn0031968,-0.553939186391933,0.0060976987486213,0.0535110771809223,Young-Biased
FBgn0032013,-0.535066488513018,0.00851813600216947,0.0650916638811934,Young-Biased
FBgn0032021,-0.719712883976996,0.000108252647729575,0.00373396459217226,Young-Biased
FBgn0032023,-0.752867623494009,3.39310494710963e-05,0.00175557836169725,Young-Biased
FBgn0032032,-0.70798120691713,0.000157147708396152,0.00486325649597313,Young-Biased
FBgn0032034,-0.535066488513018,0.00851813600216947,0.0650916638811934,Young-Biased
FBgn0032053,-0.793673456745717,6.20357434501991e-06,0.000555191959850701,Young-Biased
FBgn0032100,-0.627389686245007,0.00135324805345175,0.0195964521326381,Young-Biased
FBgn0032119,-0.502235511645532,0.0146000820568197,0.0908754480905057,Young-Biased
FBgn0032138,-0.540167217669482,0.00779675563485763,0.0619623763813405,Young-Biased
FBgn0032200,-0.515173644802811,0.0118796874463596,0.0808860967046854,Young-Biased
FBgn0032205,-0.551388821813702,0.0063866085299474,0.0546464850443561,Young-Biased
FBgn0032214,-0.581993196752483,0.00357526955786688,0.0374254244339827,Young-Biased
FBgn0032222,-0.801834623396058,4.22095926611254e-06,0.000446074567548532,Young-Biased
FBgn0032225,-0.553429113476287,0.0061545922315862,0.0537728401306749,Young-Biased
FBgn0032247,-0.576382394680373,0.00399309021286147,0.04035336538613,Young-Biased
FBgn0032259,-0.776841050529387,1.30437636419869e-05,0.000887511972736291,Young-Biased
FBgn0032261,-0.681967488219167,0.000338275834721185,0.0080779618800968,Young-Biased
FBgn0032290,-0.604436405040922,0.00225173361933445,0.0276157058944054,Young-Biased
FBgn0032293,-0.68145741530352,0.000343139282316033,0.00809678297037403,Young-Biased
FBgn0032321,-0.59066443631847,0.00300216401899343,0.0331740793822923,Young-Biased
FBgn0032372,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0032397,-0.625349394582422,0.00141816850687545,0.0201963866477702,Young-Biased
FBgn0032402,-0.539147071838189,0.00793682667022677,0.0626246514233779,Young-Biased
FBgn0032407,-0.768679883879046,1.82891842294477e-05,0.00112151084034156,Young-Biased
FBgn0032415,-0.616168082100788,0.00174420333374328,0.0229192009489494,Young-Biased
FBgn0032436,-0.85062242915946,2.72771352738204e-07,8.39137805197156e-05,Young-Biased
FBgn0032446,-0.642181800798751,0.000953937223694438,0.0157677410651923,Young-Biased
FBgn0032453,-0.510582988561994,0.012792748783915,0.0833879044746793,Young-Biased
FBgn0032479,-0.633000488317117,0.00118763065684277,0.0182348113525132,Young-Biased
FBgn0032488,-0.599335675884458,0.00250859917828384,0.0294916263160612,Young-Biased
FBgn0032513,-0.544757873910299,0.0071915389269172,0.0589931855491292,Young-Biased
FBgn0032517,-0.590154363402824,0.00303358173102087,0.0333727584894367,Young-Biased
FBgn0032520,-0.5975789325225,0.00260261807650914,0.0302037476308899,Young-Biased
FBgn0032595,-0.651873186196032,0.000751127934109815,0.0134687814033338,Young-Biased
FBgn0032690,-0.655953769521203,0.000677533201451523,0.0127715651294487,Young-Biased
FBgn0032720,-0.663604863255898,0.000556126863838307,0.0111333672087079,Young-Biased
FBgn0032768,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0032769,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0032793,-0.503441967742945,0.0143266886860394,0.0895276431249284,Young-Biased
FBgn0032803,-0.850801623298107,2.69578624924057e-07,8.39137805197156e-05,Young-Biased
FBgn0032858,-0.533026196850433,0.00882173949394875,0.0665415035177579,Young-Biased
FBgn0032876,-0.680947342387874,0.000348063068477781,0.00811656930107576,Young-Biased
FBgn0032895,-0.616168082100788,0.00174420333374328,0.0229192009489494,Young-Biased
FBgn0032916,-0.728894196458631,7.98214821188982e-05,0.00303810959145262,Young-Biased
FBgn0033031,-0.727363977711691,8.40490048759405e-05,0.00315072760165132,Young-Biased
FBgn0033054,-0.598315530053166,0.00256283976330176,0.029846717712356,Young-Biased
FBgn0033055,-0.577402540511665,0.00391421333822001,0.039677342144773,Young-Biased
FBgn0033060,-0.536596707259958,0.00829615094879087,0.06423535738526,Young-Biased
FBgn0033085,-0.620248665425958,0.00159219411832338,0.0217264510596492,Young-Biased
FBgn0033086,-0.618208373763373,0.00166672482719008,0.0223450266031824,Young-Biased
FBgn0033092,-0.53200605101914,0.00897686301322458,0.0672520039014882,Young-Biased
FBgn0033093,-0.664114936171544,0.000548746666160291,0.0110126250134067,Young-Biased
FBgn0033100,-0.5865838529933,0.00326136910445021,0.0350253412795767,Young-Biased
FBgn0033112,-0.605143183316755,0.0022179654934385,0.0274178424374422,Young-Biased
FBgn0033132,-0.912520446091316,1.31395598376492e-09,3.26320968568017e-06,Young-Biased
FBgn0033133,-0.592194655065409,0.00290955321733238,0.0326224623713091,Young-Biased
FBgn0033191,-0.660034352846374,0.000610222743422955,0.0119801437414301,Young-Biased
FBgn0033204,-0.781941779685851,1.04846934576771e-05,0.000783119885778679,Young-Biased
FBgn0033208,-0.545778019741592,0.00706248808076196,0.0581747567116829,Young-Biased
FBgn0033232,-0.591684582149763,0.0029401516784788,0.0326340410882777,Young-Biased
FBgn0033241,-0.633510561232764,0.00117347325359706,0.0181577621514537,Young-Biased
FBgn0033249,-0.712571863157947,0.000136111389206442,0.00439003422200259,Young-Biased
FBgn0033274,-0.753377696409655,3.32849391070654e-05,0.00173116536696119,Young-Biased
FBgn0033308,-0.533026196850433,0.00882173949394875,0.0665415035177579,Young-Biased
FBgn0033356,-0.676356686147057,0.000395196841583094,0.00886204384714776,Young-Biased
FBgn0033365,-0.526525335505039,0.00984934779308673,0.0715224538924551,Young-Biased
FBgn0033366,-0.535576561428665,0.00844360147963235,0.0648212806017525,Young-Biased
FBgn0033367,-0.909970081513084,1.75643467569679e-09,3.48968441367438e-06,Young-Biased
FBgn0033426,-0.547308238488531,0.00687252317199601,0.0571789323204427,Young-Biased
FBgn0033501,-0.62532151513586,0.00141907367426451,0.0201963866477702,Young-Biased
FBgn0033543,-0.603926332125275,0.00227637341731765,0.0277466178253173,Young-Biased
FBgn0033566,-0.560060061379689,0.00544846837930046,0.049519748289086,Young-Biased
FBgn0033581,-0.52639524894703,0.00987087621165247,0.0715224538924551,Young-Biased
FBgn0033584,-0.505992332321177,0.0137624982533874,0.0875266694296738,Young-Biased
FBgn0033602,-0.53761685309125,0.00815083848824489,0.0637562437340352,Young-Biased
FBgn0033623,-0.522674665328277,0.0105032300490892,0.0745279195054658,Young-Biased
FBgn0033627,-0.551388821813702,0.0063866085299474,0.0546464850443561,Young-Biased
FBgn0033673,-0.542207509332067,0.00752275683298919,0.060756964535703,Young-Biased
FBgn0033687,-0.521744742008864,0.0106663822843834,0.0753626185014687,Young-Biased
FBgn0033696,-0.506502405236823,0.0136518693229657,0.0869344037527828,Young-Biased
FBgn0033705,-0.668856772028146,0.000484076495674791,0.0102098002293702,Young-Biased
FBgn0033706,-0.584627567576959,0.00339217117544643,0.0361011709767378,Young-Biased
FBgn0033716,-0.824277831684497,1.32799154296159e-06,0.000220157344036957,Young-Biased
FBgn0033751,-0.748276967253192,4.02593714558322e-05,0.00196047351001097,Young-Biased
FBgn0033767,-0.799284258817826,4.76957141728111e-06,0.000478595176356268,Young-Biased
FBgn0033769,-0.763579154722582,2.24386831502813e-05,0.00130354314862511,Young-Biased
FBgn0033810,-0.56414064470486,0.00504856546098006,0.0468276837435816,Young-Biased
FBgn0033816,-0.569241373861324,0.00458348668776182,0.0437811122656019,Young-Biased
FBgn0033836,-0.551898894729348,0.0063279327743416,0.0544728632411694,Young-Biased
FBgn0033869,-0.58242232256831,0.0035448891413898,0.0372644748471601,Young-Biased
FBgn0033871,-0.535066488513018,0.00851813600216947,0.0650916638811934,Young-Biased
FBgn0033907,-0.575872321764726,0.00403302656010181,0.040387183314568,Young-Biased
FBgn0033915,-0.636570998726642,0.00109152033519979,0.0172937209088912,Young-Biased
FBgn0033924,-0.564650717620507,0.0050003503555606,0.046510749468295,Young-Biased
FBgn0033925,-0.631470269570178,0.00123098172721352,0.0185844566537068,Young-Biased
FBgn0033971,-0.624839321666776,0.00143480724971959,0.0203619645981634,Young-Biased
FBgn0033973,-0.558019769717104,0.00565813274528157,0.0507749690077932,Young-Biased
FBgn0033989,-0.631980342485824,0.00121638366938348,0.0184481761399322,Young-Biased
FBgn0034001,-0.657994061183788,0.000643121155216258,0.0123335242392245,Young-Biased
FBgn0034027,-0.687578290291276,0.000288587013925237,0.00723945302104369,Young-Biased
FBgn0034051,-0.856412425370217,1.84993311849905e-07,7.31903956821499e-05,Young-Biased
FBgn0034054,-0.533536269766079,0.00874501274992344,0.0662646503872921,Young-Biased
FBgn0034066,-0.573832030102141,0.0041961428049522,0.0413126686069327,Young-Biased
FBgn0034081,-0.622288957088544,0.00152051968647074,0.0211849124339416,Young-Biased
FBgn0034087,-0.599335675884458,0.00250859917828384,0.0294916263160612,Young-Biased
FBgn0034091,-0.550368675982409,0.00650531948847785,0.0552340545286658,Young-Biased
FBgn0034095,-0.580462978005543,0.00368539279150573,0.0382157536438603,Young-Biased
FBgn0034109,-0.696759602772911,0.000220856652863852,0.00611139272855016,Young-Biased
FBgn0034128,-0.71920281106135,0.000110062814968857,0.00377022070310562,Young-Biased
FBgn0034229,-0.537106780175604,0.00822322895079418,0.0639698953775954,Young-Biased
FBgn0034259,-0.50140167608036,0.0147915124204081,0.091379903224089,Young-Biased
FBgn0034308,-0.589644290487178,0.00306527637500637,0.0335357439529882,Young-Biased
FBgn0034361,-0.572811884270848,0.00427975462534121,0.0420525048943022,Young-Biased
FBgn0034381,-0.528435540609616,0.00953765417394516,0.0698724605928991,Young-Biased
FBgn0034387,-0.727363977711691,8.40490048759405e-05,0.00315072760165132,Young-Biased
FBgn0034405,-0.696249529857264,0.000224219713530649,0.00613608439177263,Young-Biased
FBgn0034408,-0.800304404649119,4.54299454209059e-06,0.000465258843104412,Young-Biased
FBgn0034438,-0.664114936171544,0.000548746666160291,0.0110126250134067,Young-Biased
FBgn0034473,-0.622609500297593,0.00150951290964276,0.0210907190497766,Young-Biased
FBgn0034485,-0.794693602577009,5.91757349114493e-06,0.000544307176491053,Young-Biased
FBgn0034499,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0034521,-0.574342103017787,0.00415485367524887,0.041109876902313,Young-Biased
FBgn0034535,-0.517724009381043,0.0113959981616277,0.0787806859691089,Young-Biased
FBgn0034567,-0.550878748898055,0.00644573653677836,0.0550102635363885,Young-Biased
FBgn0034579,-0.664114936171544,0.000548746666160291,0.0110126250134067,Young-Biased
FBgn0034585,-0.522824738537506,0.0104770937156976,0.0743956032678629,Young-Biased
FBgn0034588,-0.742156092265436,5.0293419682194e-05,0.00230237249365399,Young-Biased
FBgn0034602,-0.623819175835483,0.00146858442134292,0.0206935002008802,Young-Biased
FBgn0034639,-0.562610425957921,0.0051955498579608,0.0479670932053741,Young-Biased
FBgn0034687,-0.698799894435496,0.000207838103173583,0.00583238338114801,Young-Biased
FBgn0034688,-0.717672592314411,0.000115652563952169,0.0039345635969207,Young-Biased
FBgn0034691,-0.523844884368799,0.0103008433456204,0.0738301427095185,Young-Biased
FBgn0034704,-0.722263248555228,9.95856065366388e-05,0.00358436020048902,Young-Biased
FBgn0034708,-0.613617717522556,0.00184533966684747,0.023962881373154,Young-Biased
FBgn0034725,-0.69267901944774,0.00024903014551211,0.00654461763364366,Young-Biased
FBgn0034727,-0.502421821911652,0.0145575868102397,0.0906677538388219,Young-Biased
FBgn0034745,-0.629798386803599,0.00127988390256622,0.0190620190226279,Young-Biased
FBgn0034750,-0.560060061379689,0.00544846837930046,0.049519748289086,Young-Biased
FBgn0034763,-0.572301811355202,0.00432208182532004,0.0423010451751027,Young-Biased
FBgn0034770,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0034869,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0034877,-0.885996654477705,1.8793400772846e-08,1.52325565984476e-05,Young-Biased
FBgn0034908,-0.500891603164713,0.014909619656031,0.0915921430040355,Young-Biased
FBgn0034938,-0.579442832174251,0.00376038187726866,0.0386704281250382,Young-Biased
FBgn0034940,-0.733484852699448,6.82321782665364e-05,0.0027779445036876,Young-Biased
FBgn0034951,-0.696759602772911,0.000220856652863852,0.00611139272855016,Young-Biased
FBgn0034958,-0.748276967253192,4.02593714558322e-05,0.00196047351001097,Young-Biased
FBgn0034959,-0.566180936367446,0.0048580101059732,0.045613868046066,Young-Biased
FBgn0034966,-0.51261600986932,0.0123815469234552,0.0831069507686511,Young-Biased
FBgn0034999,-0.587603998824592,0.00319486320956624,0.0345351154775093,Young-Biased
FBgn0035022,-0.826318123347083,1.18600950483702e-06,0.000206698568790367,Young-Biased
FBgn0035026,-0.782451852601497,1.02549682651566e-05,0.000777655379740958,Young-Biased
FBgn0035033,-0.525885176031384,0.0099556643687305,0.0720317333131601,Young-Biased
FBgn0035036,-0.655953769521203,0.000677533201451523,0.0127715651294487,Young-Biased
FBgn0035060,-0.608516988366092,0.00206262529252348,0.0260026899186907,Young-Biased
FBgn0035090,-0.540167217669482,0.00779675563485763,0.0619623763813405,Young-Biased
FBgn0035102,-0.512113207308933,0.0124822217610683,0.0831994067422441,Young-Biased
FBgn0035110,-0.514153498971518,0.0120778207157934,0.0817866877918826,Young-Biased
FBgn0035122,-0.84213038373212,4.68629321515825e-07,0.000103452526220849,Young-Biased
FBgn0035140,-0.544247800994653,0.00725679504026007,0.0592837186923878,Young-Biased
FBgn0035153,-0.634530707064056,0.00114559058852531,0.0179783521428284,Young-Biased
FBgn0035157,-0.574342103017787,0.00415485367524887,0.041109876902313,Young-Biased
FBgn0035160,-0.571281665523909,0.00440779015243393,0.0429284189943908,Young-Biased
FBgn0035179,-0.616168082100788,0.00174420333374328,0.0229192009489494,Young-Biased
FBgn0035204,-0.700840186098081,0.000195490837789286,0.0057117823017611,Young-Biased
FBgn0035228,-0.582503269668129,0.00353918283177758,0.0372439006894899,Young-Biased
FBgn0035241,-0.570402446797126,0.00448279739187333,0.043267950548427,Young-Biased
FBgn0035256,-0.663544589394572,0.000557004580504109,0.0111333672087079,Young-Biased
FBgn0035272,-0.795203675492656,5.77899045211352e-06,0.000541589539163167,Young-Biased
FBgn0035283,-0.572301811355202,0.00432208182532004,0.0423010451751027,Young-Biased
FBgn0035287,-0.774290685951155,1.45183364036985e-05,0.000948849696278559,Young-Biased
FBgn0035290,-0.542207509332067,0.00752275683298919,0.060756964535703,Young-Biased
FBgn0035318,-0.604946477956568,0.00222732019800844,0.0274178424374422,Young-Biased
FBgn0035321,-0.653913477858617,0.000713515910163303,0.0130535304816985,Young-Biased
FBgn0035334,-0.652893332027325,0.000732114527701962,0.0131754089097668,Young-Biased
FBgn0035335,-0.641161654967459,0.000977784600856506,0.0160021618202778,Young-Biased
FBgn0035370,-0.608516988366092,0.00206262529252348,0.0260026899186907,Young-Biased
FBgn0035374,-0.616678155016434,0.00172455226656022,0.0228422696213457,Young-Biased
FBgn0035388,-0.621268811257251,0.00155600550567378,0.0213794726049286,Young-Biased
FBgn0035421,-0.556999623885811,0.00576546373110841,0.0515055006338407,Young-Biased
FBgn0035437,-0.662074644508959,0.000578782534683487,0.0114992513990915,Young-Biased
FBgn0035473,-0.875285123249132,4.59474017411013e-08,2.53578604942278e-05,Young-Biased
FBgn0035544,-0.636060925810995,0.00110482897600379,0.0174212238851138,Young-Biased
FBgn0035575,-0.509562842730701,0.0130032599516568,0.0840979064842179,Young-Biased
FBgn0035588,-0.553939186391933,0.0060976987486213,0.0535110771809223,Young-Biased
FBgn0035593,-0.686558144459984,0.000297119692561952,0.00741604780379506,Young-Biased
FBgn0035648,-0.545778019741592,0.00706248808076196,0.0581747567116829,Young-Biased
FBgn0035649,-0.704410696507606,0.000175410804106282,0.00523282560958501,Young-Biased
FBgn0035656,-0.780411560938912,1.12013215105123e-05,0.000812218451718463,Young-Biased
FBgn0035691,-0.503952040658591,0.0142123658425518,0.0893580014429809,Young-Biased
FBgn0035722,-0.589644290487178,0.00306527637500637,0.0335357439529882,Young-Biased
FBgn0035734,-0.519764301043628,0.0110208005326895,0.0768824666374562,Young-Biased
FBgn0035754,-0.675336540315764,0.000406388859101437,0.00905848723007226,Young-Biased
FBgn0035788,-0.576149584723879,0.00401127675414154,0.0403728705933557,Young-Biased
FBgn0035805,-0.542207509332067,0.00752275683298919,0.060756964535703,Young-Biased
FBgn0035839,-0.512623280224579,0.0123800960958726,0.0831069507686511,Young-Biased
FBgn0035900,-0.553429113476287,0.0061545922315862,0.0537728401306749,Young-Biased
FBgn0035948,-0.867634029514437,8.28951740291001e-08,3.92133647050038e-05,Young-Biased
FBgn0035951,-0.693699165279033,0.000241709854738612,0.00642017566035662,Young-Biased
FBgn0035989,-0.710531571495362,0.000145136909183308,0.00457711128833964,Young-Biased
FBgn0036052,-0.627899759160654,0.00133741998404161,0.0194523135014193,Young-Biased
FBgn0036104,-0.632490415401471,0.00120193372194604,0.0183692455289415,Young-Biased
FBgn0036112,-0.517032604106327,0.0115254988531879,0.0792348135692513,Young-Biased
FBgn0036133,-0.630960196654532,0.00124572913110227,0.0187217446117549,Young-Biased
FBgn0036135,-0.802854769227351,4.0176469520017e-06,0.000433818530665053,Young-Biased
FBgn0036146,-0.737055363108972,6.02630877475092e-05,0.00256932838490882,Young-Biased
FBgn0036155,-0.600865894631397,0.00242906098265021,0.0289679373369114,Young-Biased
FBgn0036239,-0.599845748800105,0.00248184518599966,0.0293507739020484,Young-Biased
FBgn0036274,-0.671255956990593,0.000453938471876653,0.0098030973470058,Young-Biased
FBgn0036294,-0.681967488219167,0.000338275834721185,0.0080779618800968,Young-Biased
FBgn0036334,-0.649832894533447,0.00079042957881559,0.0138485492697603,Young-Biased
FBgn0036340,-0.553939186391933,0.0060976987486213,0.0535110771809223,Young-Biased
FBgn0036403,-0.67173317717871,0.000448140799958697,0.00969897757470522,Young-Biased
FBgn0036450,-0.696249529857264,0.000224219713530649,0.00613608439177263,Young-Biased
FBgn0036462,-0.6074968425348,0.00210859046062363,0.0264145493516207,Young-Biased
FBgn0036501,-0.501911748996006,0.0146741693572247,0.0910513419079769,Young-Biased
FBgn0036550,-0.806425279636875,3.37253354766182e-06,0.00038508906048819,Young-Biased
FBgn0036551,-0.787042508842314,8.37892040865698e-06,0.000676717035281288,Young-Biased
FBgn0036553,-0.608006915450446,0.00208550045455532,0.0262245082475348,Young-Biased
FBgn0036589,-0.912520446091316,1.31395598376492e-09,3.26320968568017e-06,Young-Biased
FBgn0036592,-0.506783059897101,0.0135913092868191,0.0867712509352579,Young-Biased
FBgn0036665,-0.574342103017787,0.00415485367524887,0.041109876902313,Young-Biased
FBgn0036671,-0.523334811453152,0.0103886607618164,0.0742452920920031,Young-Biased
FBgn0036685,-0.736035217277679,6.24522779752779e-05,0.0026400039549209,Young-Biased
FBgn0036742,-0.644222092461337,0.000907733386633977,0.0153880946464538,Young-Biased
FBgn0036750,-0.963255652551855,1.82482528387755e-13,1.81278143700396e-09,Young-Biased
FBgn0036759,-0.559549988464043,0.00550026612856671,0.0497176012021672,Young-Biased
FBgn0036762,-0.828358415009668,1.05766438507207e-06,0.000191033418205562,Young-Biased
FBgn0036774,-0.626369540413715,0.00138538402262271,0.0199166496103242,Young-Biased
FBgn0036777,-0.503441967742945,0.0143266886860394,0.0895276431249284,Young-Biased
FBgn0036781,-0.56176678867666,0.00527810320523481,0.0486388471621546,Young-Biased
FBgn0036804,-0.550878748898055,0.00644573653677836,0.0550102635363885,Young-Biased
FBgn0036834,-0.805405133805583,3.5467620056298e-06,0.00039588240184187,Young-Biased
FBgn0036857,-0.63402063414841,0.00115946029928821,0.0181101864986306,Young-Biased
FBgn0036882,-0.627389686245007,0.00135324805345175,0.0195964521326381,Young-Biased
FBgn0036887,-0.709001352748423,0.000152243528993388,0.00478603549689974,Young-Biased
FBgn0036888,-0.759498571397411,2.63323014905456e-05,0.00144522145307779,Young-Biased
FBgn0036889,-0.510072915646347,0.0128976527247715,0.0837967836284366,Young-Biased
FBgn0036910,-0.798264112986534,5.00607929077218e-06,0.000497303916745309,Young-Biased
FBgn0036915,-0.661564571593313,0.000586508852498142,0.0116063325512282,Young-Biased
FBgn0036920,-0.816116665034156,2.05861691068627e-06,0.000272670671876766,Young-Biased
FBgn0036932,-0.503952040658591,0.0142123658425518,0.0893580014429809,Young-Biased
FBgn0036990,-0.589644290487178,0.00306527637500637,0.0335357439529882,Young-Biased
FBgn0036998,-0.654423550774264,0.000704369803835478,0.0129818360506525,Young-Biased
FBgn0037022,-0.591684582149763,0.0029401516784788,0.0326340410882777,Young-Biased
FBgn0037028,-0.660034352846374,0.000610222743422955,0.0119801437414301,Young-Biased
FBgn0037134,-0.625349394582422,0.00141816850687545,0.0201963866477702,Young-Biased
FBgn0037138,-0.681967488219167,0.000338275834721185,0.0080779618800968,Young-Biased
FBgn0037184,-0.785002217179729,9.17160071380994e-06,0.000717406940873921,Young-Biased
FBgn0037199,-0.73450499853074,6.5866438684623e-05,0.00276083207549808,Young-Biased
FBgn0037224,-0.510888114090313,0.0127303300028398,0.0831994067422441,Young-Biased
FBgn0037229,-0.653403404942971,0.000722763840623118,0.0130544290777274,Young-Biased
FBgn0037299,-0.580462978005543,0.00368539279150573,0.0382157536438603,Young-Biased
FBgn0037305,-0.717162519398765,0.000117569983284785,0.00397258576173827,Young-Biased
FBgn0037313,-0.849781477466815,2.88208987590111e-07,8.42078847858871e-05,Young-Biased
FBgn0037330,-0.729404269374277,7.84541896144879e-05,0.00300912710281978,Young-Biased
FBgn0037342,-0.648302675786508,0.000821051850610893,0.0141849201460324,Young-Biased
FBgn0037356,-0.525375103115738,0.0100410519537012,0.0724384968105068,Young-Biased
FBgn0037391,-0.513133353140226,0.0122786563305384,0.082807991844921,Young-Biased
FBgn0037419,-0.576149584723879,0.00401127675414154,0.0403728705933557,Young-Biased
FBgn0037529,-0.776841050529387,1.30437636419869e-05,0.000887511972736291,Young-Biased
FBgn0037544,-0.674316394484471,0.000417853487163688,0.00920389477047472,Young-Biased
FBgn0037566,-0.736545290193326,6.13491438628475e-05,0.00260445468005781,Young-Biased
FBgn0037578,-0.732974779783801,6.94426511185222e-05,0.00279288783891255,Young-Biased
FBgn0037606,-0.529455686440909,0.00937455720885344,0.0691878538727712,Young-Biased
FBgn0037608,-0.57536224884908,0.00407329777780844,0.0406266467115955,Young-Biased
FBgn0037633,-0.568221228030031,0.00467351192451916,0.0443002552081808,Young-Biased
FBgn0037657,-0.556999623885811,0.00576546373110841,0.0515055006338407,Young-Biased
FBgn0037660,-0.70798120691713,0.000157147708396152,0.00486325649597313,Young-Biased
FBgn0037690,-0.570261519692617,0.00449491896174519,0.043267950548427,Young-Biased
FBgn0037707,-0.760518717228704,2.53070949007559e-05,0.0014123633749669,Young-Biased
FBgn0037715,-0.791633165083131,6.81243504963956e-06,0.000593637980553679,Young-Biased
FBgn0037723,-0.509562842730701,0.0130032599516568,0.0840979064842179,Young-Biased
FBgn0037739,-0.584543561330714,0.00339788553082845,0.0361011709767378,Young-Biased
FBgn0037749,-0.651873186196032,0.000751127934109815,0.0134687814033338,Young-Biased
FBgn0037773,-0.658504134099435,0.000634756841398001,0.012220299345829,Young-Biased
FBgn0037777,-0.848251258719876,3.18306431653793e-07,8.78348914457995e-05,Young-Biased
FBgn0037788,-0.733994925615094,6.70401875579211e-05,0.00277490509666829,Young-Biased
FBgn0037798,-0.52231466562186,0.0105661454591622,0.0748140334934551,Young-Biased
FBgn0037818,-0.799284258817826,4.76957141728111e-06,0.000478595176356268,Young-Biased
FBgn0037819,-0.880385852405596,3.03366970479512e-08,1.88352967796467e-05,Young-Biased
FBgn0037822,-0.769189956794692,1.79139887954927e-05,0.00110532648878524,Young-Biased
FBgn0037835,-0.842640456647766,4.54047675000363e-07,0.000103452526220849,Young-Biased
FBgn0037837,-0.505086179986913,0.0139608388431999,0.088448324660936,Young-Biased
FBgn0037841,-0.621778884172898,0.00153817544448881,0.0212816641581501,Young-Biased
FBgn0037862,-0.519611534182615,0.0110485369880647,0.0769678586531798,Young-Biased
FBgn0037881,-0.753377696409655,3.32849391070654e-05,0.00173116536696119,Young-Biased
FBgn0037891,-0.84213038373212,4.68629321515825e-07,0.000103452526220849,Young-Biased
FBgn0037892,-0.757458279734826,2.84926868856776e-05,0.00153829538870827,Young-Biased
FBgn0037931,-0.517724009381043,0.0113959981616277,0.0787806859691089,Young-Biased
FBgn0037935,-0.733484852699448,6.82321782665364e-05,0.0027779445036876,Young-Biased
FBgn0037942,-0.753377696409655,3.32849391070654e-05,0.00173116536696119,Young-Biased
FBgn0037949,-0.540677290585128,0.00772749238428522,0.0617081264835124,Young-Biased
FBgn0037981,-0.655443696605556,0.000686379365881017,0.0128408523929605,Young-Biased
FBgn0038028,-0.526617254398641,0.00983415921071004,0.0715224538924551,Young-Biased
FBgn0038042,-0.890077237802876,1.30574999196099e-08,1.29713204201405e-05,Young-Biased
FBgn0038046,-0.744196383928021,4.67296113244567e-05,0.00218967905140167,Young-Biased
FBgn0038055,-0.547818311404177,0.0068101534125265,0.056946181818214,Young-Biased
FBgn0038056,-0.674826467400118,0.000412086755018561,0.00911730473130153,Young-Biased
FBgn0038080,-0.663094790340252,0.000563592363819075,0.0112424227754592,Young-Biased
